wavenumber (cm-1)	CaF2 Substrat	Pery1	Pery2	Pery3	Pery3-1	Pery4	Pery5	TPCA1	TPCA2
2016.26161	0.71123	0.68482	0.5942	0.00038	0.65776	0.64398	0.6892200000000001	0.70082	0.70979
2015.2973500000001	0.7111499999999999	0.6847	0.59411	0.00043	0.6577	0.64398	0.68923	0.70079	0.70983
2014.3330900000001	0.71106	0.68466	0.59422	0.00032	0.6577499999999999	0.64401	0.6893	0.70078	0.70985
2013.3688400000001	0.7110300000000001	0.68467	0.5944199999999999	0.00014	0.65779	0.64413	0.6894	0.70082	0.70984
2012.4045799999999	0.71107	0.68465	0.5945	0.00025	0.65779	0.6442600000000001	0.68949	0.70086	0.70986
2011.4403199999999	0.7111	0.68469	0.59452	0.0003	0.65786	0.6443	0.68959	0.7008799999999999	0.70994
2010.47606	0.7111	0.68479	0.59459	0.00027	0.65794	0.64433	0.68963	0.70094	0.71001
2009.51181	0.71117	0.68487	0.59472	0.00024	0.6579700000000001	0.6444	0.68964	0.70103	0.71003
2008.54755	0.71128	0.6849499999999999	0.59483	0.0002	0.65805	0.64452	0.68973	0.70114	0.71003
2007.58329	0.71133	0.68503	0.59487	0.00017	0.6581399999999999	0.64467	0.6898	0.70124	0.71002
2006.61904	0.71133	0.68501	0.59485	0.00013	0.65813	0.64479	0.68981	0.70122	0.7099800000000001
2005.6547800000001	0.71138	0.68492	0.5948600000000001	0.00012	0.65815	0.64486	0.68982	0.70114	0.70997
2004.6905200000001	0.71146	0.68492	0.59499	0.00024	0.65827	0.64494	0.68987	0.70119	0.71005
2003.7262599999999	0.71155	0.6850000000000001	0.59515	0.00032	0.65835	0.64501	0.68991	0.70133	0.71011
2002.7620099999999	0.7116	0.68506	0.59522	0.00025	0.65834	0.64503	0.68995	0.7014	0.71009
2001.79775	0.71158	0.68512	0.59526	0.0002	0.6583599999999999	0.64508	0.69003	0.70146	0.7101
2000.83349	0.71157	0.68519	0.59534	0.00025	0.65842	0.6452599999999999	0.69016	0.70152	0.71019
1999.86924	0.71165	0.68523	0.59539	0.00024	0.65846	0.64546	0.69026	0.70152	0.71032
1998.90498	0.71169	0.68524	0.59541	0.00011	0.65854	0.64558	0.69032	0.70148	0.71044
1997.9407200000001	0.71168	0.68524	0.59548	0.00016	0.65863	0.64567	0.69034	0.70152	0.71049
1996.9764600000001	0.71168	0.6852200000000001	0.59557	0.00018	0.65866	0.64574	0.69031	0.70159	0.71044
1996.0122100000001	0.7117	0.68524	0.59559	0.00028	0.65869	0.64573	0.69031	0.7016	0.71039
1995.0479499999999	0.71175	0.68537	0.59571	0.00027	0.65878	0.6458199999999999	0.69045	0.70164	0.71047
1994.0836899999999	0.71193	0.68557	0.5960299999999999	0.00028	0.65888	0.64612	0.6906600000000001	0.7017600000000001	0.71063
1993.1194399999999	0.71225	0.6857799999999999	0.59639	0.0004	0.65908	0.64646	0.69082	0.70195	0.71083
1992.15518	0.71239	0.68588	0.59649	0.0005	0.65937	0.6464800000000001	0.6909	0.70212	0.71102
1991.19092	0.7122000000000001	0.68577	0.5963000000000001	0.00041	0.65938	0.64628	0.69084	0.70209	0.7110300000000001
1990.22667	0.7120300000000001	0.68562	0.59616	9.000000000000001e-5	0.65917	0.64623	0.69079	0.70194	0.71093
1989.26241	0.7120300000000001	0.68559	0.5962	0.00026	0.65913	0.64634	0.69084	0.7018799999999999	0.71091
1988.2981500000001	0.71202	0.68558	0.5962499999999999	0.00042	0.6591900000000001	0.6464	0.6909	0.70191	0.7109
1987.3338900000001	0.71196	0.68555	0.59626	0.00032	0.65915	0.6464299999999999	0.69087	0.70192	0.71083
1986.3696399999999	0.71193	0.68557	0.59629	0.00025	0.65912	0.6465	0.69085	0.7019	0.71083
1985.4053799999999	0.71197	0.68565	0.59641	0.00023	0.65917	0.64663	0.69092	0.70192	0.71091
1984.44112	0.71206	0.68571	0.5965	0.00024	0.6591900000000001	0.64675	0.69103	0.70197	0.71094
1983.47687	0.71218	0.68572	0.59649	0.00013	0.65915	0.64677	0.69108	0.70202	0.71091
1982.51261	0.71225	0.68577	0.59653	0.00018	0.6591900000000001	0.64681	0.69114	0.70213	0.71099
1981.54835	0.71227	0.68589	0.59668	9.000000000000001e-5	0.65935	0.6469200000000001	0.69124	0.70229	0.71114
1980.5840900000001	0.71223	0.6859499999999999	0.59681	0.0001	0.65946	0.64697	0.6912700000000001	0.70235	0.7111499999999999
1979.6198400000001	0.71216	0.6859	0.59685	0.00021	0.65949	0.64696	0.69123	0.70234	0.71108
1978.6555800000001	0.7121499999999999	0.6858	0.59694	0.00026	0.65948	0.64702	0.69126	0.70234	0.71105
1977.6913199999999	0.71226	0.6857799999999999	0.59707	0.00028	0.65949	0.64715	0.69131	0.70235	0.7111
1976.7270699999999	0.7124200000000001	0.68592	0.59715	0.00024	0.65957	0.64728	0.69133	0.70238	0.71123
1975.7628099999999	0.7125	0.68609	0.59721	0.00028	0.65969	0.64744	0.69145	0.70246	0.71139
1974.79855	0.71252	0.68614	0.59729	0.00032	0.65977	0.64763	0.6916600000000001	0.70256	0.71143
1973.83429	0.71249	0.68609	0.59734	0.00014	0.65982	0.64774	0.69179	0.70257	0.71136
1972.87004	0.71239	0.68607	0.59735	0.00015	0.65984	0.64775	0.69179	0.70251	0.71131
1971.90578	0.71233	0.68608	0.59736	0.00023	0.65986	0.64778	0.69174	0.7024899999999999	0.71134
1970.9415200000001	0.71241	0.68612	0.59742	0.00033	0.65991	0.6478699999999999	0.69174	0.70247	0.71141
1969.9772700000001	0.71256	0.6862	0.59757	0.00052	0.66001	0.64805	0.69187	0.70248	0.71155
1969.0130099999999	0.7128	0.68636	0.59788	0.00046	0.66012	0.64834	0.69211	0.70263	0.71166
1968.0487499999999	0.71309	0.68657	0.59818	0.00028	0.66026	0.64852	0.69231	0.70281	0.7117
1967.08449	0.71319	0.6867	0.59821	0.00015	0.6604100000000001	0.64844	0.69235	0.7028799999999999	0.71172
1966.12024	0.713	0.68666	0.5981	0.0002	0.66043	0.64843	0.69231	0.70291	0.71175
1965.15598	0.71285	0.68654	0.59806	0.00052	0.66031	0.64859	0.69225	0.70298	0.71175
1964.19172	0.71286	0.68643	0.59807	0.00057	0.6602	0.6486499999999999	0.69219	0.70297	0.71177
1963.22747	0.71294	0.68638	0.59815	0.00037	0.6602	0.64863	0.69223	0.7029	0.71183
1962.2632100000001	0.71301	0.6863899999999999	0.59831	0.00021	0.66026	0.64871	0.69236	0.70294	0.71188
1961.2989500000001	0.71301	0.68645	0.59839	0.00018	0.66029	0.64878	0.69241	0.70303	0.71188
1960.3346899999999	0.71292	0.6865599999999999	0.59839	0.00018	0.66031	0.64879	0.6923899999999999	0.70306	0.71185
1959.3704399999999	0.71284	0.68664	0.59841	0.00016	0.66034	0.64885	0.69242	0.7030999999999999	0.71185
1958.4061799999999	0.71287	0.68664	0.59849	0.00025	0.66039	0.64898	0.69249	0.7031500000000001	0.71192
1957.44192	0.7130300000000001	0.68669	0.5986399999999999	0.00029	0.66051	0.64918	0.69257	0.70319	0.71206
1956.47767	0.71316	0.68684	0.5988599999999999	0.00035	0.66066	0.64945	0.6927	0.70327	0.7122000000000001
1955.51341	0.71322	0.6869499999999999	0.59903	0.00042	0.66077	0.64962	0.69279	0.7033700000000001	0.71224
1954.5491500000001	0.71329	0.68692	0.59905	0.00035	0.66085	0.64962	0.6928	0.7034	0.7122000000000001
1953.5849000000001	0.71335	0.68686	0.5990799999999999	0.00028	0.66093	0.64962	0.69285	0.7034	0.71216
1952.6206400000001	0.71334	0.68685	0.59914	0.00017	0.66096	0.6497000000000001	0.69294	0.70343	0.71214
1951.6563799999999	0.71334	0.68688	0.59912	0.0001	0.66094	0.64975	0.6929999999999999	0.70344	0.71216
1950.6921199999999	0.71338	0.68702	0.5991300000000001	9.000000000000001e-5	0.6609699999999999	0.64982	0.69312	0.70341	0.71228
1949.7278699999999	0.71338	0.68716	0.59928	0.00031	0.66103	0.64996	0.6932700000000001	0.7034	0.71239
1948.76361	0.7133699999999999	0.68716	0.59945	0.00033	0.6610200000000001	0.65005	0.6933	0.70342	0.71236
1947.79935	0.71345	0.68714	0.59963	0.00023	0.66105	0.6500899999999999	0.6932700000000001	0.70343	0.71232
1946.8351	0.71353	0.68721	0.59981	0.00032	0.66118	0.65016	0.69331	0.70346	0.71234
1945.87084	0.71349	0.68726	0.59987	0.0004	0.66125	0.65022	0.69334	0.70347	0.71232
1944.9065800000001	0.7135	0.68735	0.59992	0.0003	0.66128	0.65035	0.69345	0.70353	0.7123
1943.9423200000001	0.71377	0.68768	0.60031	0.00012	0.66154	0.65071	0.69379	0.70377	0.71245
1942.9780699999999	0.71412	0.68813	0.60066	0.00027	0.66198	0.6509200000000001	0.69407	0.70409	0.71274
1942.0138099999999	0.71413	0.6881	0.6003500000000001	0.00044	0.66204	0.65068	0.69395	0.70414	0.71285
1941.04955	0.7138600000000001	0.68768	0.6	0.00046	0.6617	0.65061	0.69374	0.70392	0.71271
1940.0853	0.71368	0.68743	0.60006	0.00041	0.66149	0.65082	0.69374	0.7038	0.71257
1939.12104	0.71366	0.68738	0.60018	0.0002	0.66151	0.65091	0.6938	0.7038	0.71251
1938.15678	0.71368	0.68742	0.6002	0.00028	0.66166	0.65088	0.69381	0.70379	0.71257
1937.1925200000001	0.71367	0.68748	0.60025	0.00037	0.66178	0.6509200000000001	0.69384	0.70381	0.71269
1936.2282700000001	0.71369	0.68752	0.60038	0.0003	0.66177	0.65104	0.69393	0.7039	0.7127599999999999
1935.2640100000001	0.7138	0.68755	0.60049	0.00015	0.6617499999999999	0.65112	0.69397	0.7039800000000001	0.71275
1934.2997499999999	0.71388	0.6876	0.60058	0.0002	0.66183	0.65119	0.69393	0.70401	0.71277
1933.3354999999999	0.71392	0.6877	0.60068	0.00027	0.66194	0.65132	0.69393	0.70402	0.71287
1932.3712399999999	0.7139799999999999	0.6877799999999999	0.60075	0.00018	0.66199	0.65143	0.69404	0.70409	0.71297
1931.40698	0.7140300000000001	0.68777	0.6008	0.0002	0.66198	0.65147	0.69417	0.70416	0.71299
1930.44272	0.71401	0.68772	0.60093	0.00021	0.66199	0.65157	0.6942700000000001	0.70422	0.7129799999999999
1929.47847	0.7140300000000001	0.68771	0.6011	0.00011	0.66205	0.65171	0.69439	0.70431	0.71302
1928.51421	0.71413	0.68774	0.60119	0.0001	0.66213	0.65177	0.69448	0.70439	0.71311
1927.5499500000001	0.71417	0.68781	0.60123	0.00019	0.66217	0.65182	0.69447	0.7044	0.71315
1926.5857000000001	0.71414	0.68788	0.60127	0.00036	0.66215	0.6519	0.69445	0.70435	0.71315
1925.6214399999999	0.71423	0.68794	0.60138	0.00037	0.6622	0.65203	0.69451	0.7043700000000001	0.71321
1924.6571799999999	0.71454	0.68816	0.60173	0.00025	0.6624100000000001	0.65228	0.69469	0.70457	0.71338
1923.69292	0.71491	0.68853	0.6022	0.00018	0.66271	0.65249	0.69489	0.70487	0.71357
1922.72867	0.71495	0.68867	0.60223	0.00014	0.6628500000000001	0.65233	0.69493	0.70502	0.7136400000000001
1921.76441	0.7146400000000001	0.68847	0.60193	0.00021	0.66272	0.65213	0.69486	0.70488	0.71358
1920.80015	0.71446	0.68838	0.60195	0.00023	0.66255	0.65233	0.69489	0.70474	0.71354
1919.8359	0.71469	0.68863	0.60238	0.00025	0.66264	0.65281	0.69509	0.70482	0.7135899999999999
1918.8716400000001	0.71513	0.68908	0.60293	0.00027	0.66305	0.65321	0.69535	0.70501	0.71373
1917.9073800000001	0.71519	0.68924	0.60292	0.00022	0.66339	0.65306	0.69535	0.70509	0.71385
1916.9431300000001	0.71482	0.68886	0.60245	0.00014	0.66321	0.65271	0.69515	0.70495	0.7138099999999999
1915.9788699999999	0.71465	0.6885	0.60224	0.00015	0.66293	0.6526999999999999	0.69508	0.70474	0.71367
1915.0146099999999	0.71469	0.68841	0.60226	0.00018	0.66284	0.65287	0.69514	0.70464	0.7136
1914.05035	0.71472	0.68847	0.60229	0.00018	0.66283	0.65306	0.69525	0.7047	0.7136
1913.0861	0.71468	0.68852	0.6022999999999999	0.00013	0.66284	0.65313	0.69531	0.7048	0.7136
1912.12184	0.71471	0.68858	0.60245	0.00024	0.6629699999999999	0.65317	0.69537	0.70487	0.71365
1911.1575800000001	0.71487	0.68874	0.60281	0.00036	0.66318	0.6533099999999999	0.6954900000000001	0.70496	0.71372
1910.1933300000001	0.715	0.68889	0.60304	0.00044	0.66332	0.65335	0.69554	0.70506	0.71371
1909.2290700000001	0.7149799999999999	0.68893	0.603	0.00037	0.66337	0.65327	0.69553	0.70512	0.71376
1908.2648099999999	0.7149	0.68896	0.60294	0.00022	0.6633599999999999	0.65329	0.6956	0.70516	0.71392
1907.3005499999999	0.71479	0.68892	0.60286	0.00023	0.66328	0.65332	0.69564	0.70516	0.71401
1906.3362999999999	0.7148099999999999	0.68885	0.60287	0.00028	0.66321	0.6534	0.69567	0.7051500000000001	0.71404
1905.37204	0.71495	0.6889	0.60307	0.00031	0.66327	0.65362	0.69578	0.70519	0.71409
1904.40778	0.71501	0.68895	0.60329	0.00027	0.6633599999999999	0.65382	0.6959	0.70529	0.7141
1903.44353	0.7149799999999999	0.68887	0.60333	0.00027	0.66337	0.65385	0.69591	0.70534	0.71405
1902.47927	0.7149799999999999	0.68881	0.6032999999999999	0.00026	0.66338	0.65382	0.6959	0.70529	0.71404
1901.5150100000001	0.7150300000000001	0.68887	0.60338	0.0003	0.66346	0.6539199999999999	0.69595	0.70528	0.7141
1900.5507500000001	0.71514	0.6889999999999999	0.6035	0.00027	0.6635799999999999	0.65412	0.69601	0.7053700000000001	0.71418
1899.5864999999999	0.71524	0.6891	0.60358	0.00024	0.6637	0.65427	0.69609	0.70549	0.71426
1898.6222399999999	0.7152500000000001	0.68915	0.60366	0.00019	0.66377	0.65439	0.69615	0.70556	0.71431
1897.65798	0.71521	0.68913	0.60381	0.00024	0.66377	0.6545	0.69616	0.70553	0.71432
1896.69373	0.7152500000000001	0.68915	0.60403	0.00028	0.66386	0.65464	0.6962699999999999	0.7055399999999999	0.71435
1895.72947	0.71532	0.6893	0.60422	0.00019	0.66408	0.65474	0.6965	0.70569	0.71446
1894.76521	0.7153	0.6893899999999999	0.60417	0.00022	0.66415	0.65469	0.69661	0.7057600000000001	0.71452
1893.8009500000001	0.71524	0.68929	0.60399	6e-5	0.66399	0.65464	0.69655	0.70563	0.7144200000000001
1892.8367000000001	0.71522	0.6892	0.60398	0.00012	0.66387	0.65472	0.6964900000000001	0.70552	0.71436
1891.8724400000001	0.71533	0.68937	0.60428	0.00015	0.66393	0.65498	0.6966	0.70561	0.71447
1890.9081799999999	0.71571	0.68985	0.60488	0.00032	0.66428	0.65545	0.69695	0.7059299999999999	0.71474
1889.9439299999999	0.71606	0.69029	0.60519	0.00055	0.66477	0.65572	0.6973	0.70636	0.71506
1888.9796699999999	0.71589	0.69011	0.60479	0.00029	0.66477	0.65545	0.69718	0.70644	0.71506
1888.01541	0.71557	0.68964	0.60446	0.00025	0.66443	0.65522	0.69686	0.70617	0.7148
1887.05115	0.71551	0.6895	0.6045199999999999	0.00041	0.66431	0.6553	0.69677	0.70599	0.71472
1886.0869	0.71557	0.68964	0.6047	0.00037	0.66439	0.6554	0.69685	0.706	0.71482
1885.12264	0.7155899999999999	0.68976	0.60484	0.00026	0.66444	0.65541	0.69695	0.70606	0.71484
1884.1583800000001	0.7155899999999999	0.68971	0.60485	0.00013	0.66444	0.65538	0.69696	0.70607	0.71479
1883.1941300000001	0.71568	0.68962	0.60488	0.00011	0.66445	0.65545	0.69698	0.70608	0.7148600000000001
1882.2298699999999	0.7158099999999999	0.68963	0.60503	0.0001	0.66448	0.65564	0.69709	0.7061500000000001	0.71501
1881.2656099999999	0.71587	0.68972	0.60514	6.999999999999999e-5	0.66452	0.65579	0.6972	0.70623	0.7151
1880.3013599999999	0.71593	0.68979	0.6051800000000001	0.00015	0.66457	0.65582	0.69723	0.70626	0.71507
1879.3371	0.71593	0.6897799999999999	0.60522	0.0002	0.66457	0.65581	0.69722	0.70622	0.71501
1878.37284	0.71589	0.68975	0.60529	0.00014	0.66454	0.65582	0.69724	0.70619	0.71499
1877.40858	0.71594	0.6898300000000001	0.6054	0.00013	0.66462	0.65591	0.69734	0.70624	0.71509
1876.44433	0.71605	0.6899999999999999	0.60558	0.00025	0.66479	0.65608	0.69752	0.70638	0.71527
1875.4800700000001	0.71606	0.69011	0.60576	0.00025	0.66488	0.65621	0.69764	0.70647	0.71531
1874.5158100000001	0.71599	0.69008	0.6058	0.00012	0.66484	0.6561900000000001	0.69762	0.70642	0.7151999999999999
1873.5515600000001	0.71599	0.69006	0.60587	0.00012	0.66479	0.65621	0.69759	0.70639	0.71517
1872.5872999999999	0.71608	0.69018	0.60611	0.00011	0.6649	0.65645	0.69774	0.70651	0.71534
1871.6230399999999	0.71634	0.69048	0.60653	0.00011	0.66523	0.65691	0.69809	0.70683	0.7156400000000001
1870.65878	0.7168600000000001	0.69102	0.60723	0.0002	0.66583	0.65754	0.69868	0.7074	0.71611
1869.69453	0.71737	0.69169	0.608	0.00031	0.66651	0.65801	0.69929	0.70813	0.71669
1868.73027	0.71738	0.69196	0.60806	0.00047	0.66678	0.65776	0.69931	0.70851	0.71692
1867.7660100000001	0.71718	0.6916600000000001	0.60751	0.00046	0.66657	0.65729	0.69881	0.70825	0.71662
1866.8017600000001	0.7170800000000001	0.69123	0.60707	0.00028	0.66627	0.65713	0.69848	0.70775	0.71622
1865.8375000000001	0.71682	0.6908300000000001	0.6067900000000001	0.0001	0.6658500000000001	0.65702	0.69834	0.7073199999999999	0.71591
1864.8732399999999	0.71653	0.69055	0.60667	0.00026	0.66553	0.65696	0.6982699999999999	0.7071	0.7157
1863.9089799999999	0.71645	0.69049	0.60677	0.00035	0.66552	0.65708	0.69833	0.70711	0.7156400000000001
1862.9447299999999	0.71652	0.6906	0.6069600000000001	0.00026	0.66567	0.65732	0.69851	0.70722	0.71569
1861.98047	0.71658	0.69068	0.60704	0.00016	0.66574	0.65749	0.69864	0.70726	0.71575
1861.01621	0.71658	0.69064	0.60705	0.00019	0.66575	0.65755	0.6986599999999999	0.70726	0.7158099999999999
1860.05196	0.71657	0.6906099999999999	0.60716	0.00021	0.66579	0.65764	0.6986599999999999	0.70734	0.7159
1859.0877	0.71656	0.69068	0.60733	0.00017	0.66589	0.65773	0.69867	0.70743	0.71599
1858.1234400000001	0.7165899999999999	0.6907799999999999	0.60746	0.00017	0.666	0.6578000000000001	0.6987	0.70746	0.71609
1857.1591800000001	0.71667	0.69085	0.60759	0.00019	0.66611	0.65798	0.69885	0.70752	0.71618
1856.1949300000001	0.71678	0.69091	0.60769	0.00019	0.66616	0.65818	0.699	0.70758	0.7161999999999999
1855.2306699999999	0.7168600000000001	0.69097	0.60771	0.00029	0.66618	0.65824	0.69906	0.70757	0.7161999999999999
1854.26641	0.71696	0.69106	0.6078	0.0003	0.66621	0.65831	0.69909	0.7075399999999999	0.7162500000000001
1853.30216	0.7170299999999999	0.69114	0.60802	0.00019	0.66629	0.65845	0.69917	0.7076	0.71635
1852.3379	0.71702	0.69117	0.6081800000000001	0.00011	0.66638	0.65849	0.69924	0.7077	0.7164
1851.37364	0.71705	0.69119	0.60824	0.00012	0.66644	0.65852	0.69929	0.70783	0.71644
1850.4093800000001	0.7171999999999999	0.69132	0.60833	0.00012	0.66651	0.6587499999999999	0.69941	0.70802	0.71653
1849.4451300000001	0.7174	0.69159	0.60858	0.00011	0.66664	0.65907	0.69959	0.70822	0.7166
1848.4808700000001	0.71759	0.69184	0.60886	0.00017	0.66683	0.65921	0.69972	0.70831	0.71663
1847.5166099999999	0.71767	0.6918800000000001	0.6089599999999999	0.00019	0.66699	0.65917	0.69975	0.70829	0.71669
1846.5523599999999	0.71783	0.69196	0.60927	0.00018	0.66714	0.6594100000000001	0.69994	0.70839	0.7168099999999999
1845.5880999999999	0.71826	0.69245	0.61006	0.00015	0.66752	0.65998	0.70043	0.70874	0.71712
1844.62384	0.71855	0.69302	0.61053	0.00024	0.66803	0.66004	0.70077	0.70916	0.71746
1843.65959	0.71811	0.69279	0.60973	0.00045	0.668	0.65925	0.7004	0.70909	0.71735
1842.69533	0.71766	0.69218	0.60915	0.00045	0.66756	0.65905	0.70004	0.7087	0.71701
1841.73107	0.71751	0.69184	0.60916	0.00035	0.66727	0.65929	0.69997	0.70849	0.71684
1840.7668100000001	0.7174700000000001	0.69175	0.60923	0.00021	0.66712	0.65947	0.70002	0.70849	0.71679
1839.8025600000001	0.71755	0.69181	0.60933	0.00017	0.6671	0.65964	0.70012	0.70857	0.71689
1838.8382999999999	0.71775	0.69192	0.60958	0.00023	0.6672	0.65989	0.70024	0.70867	0.7170800000000001
1837.8740399999999	0.71789	0.69203	0.60981	0.00022	0.66735	0.6600200000000001	0.70031	0.70872	0.71721
1836.9097899999999	0.7178	0.69207	0.6097900000000001	0.0002	0.6674099999999999	0.65992	0.7002699999999999	0.70864	0.71719
1835.94553	0.71774	0.6921	0.60977	0.00016	0.66744	0.6599	0.70028	0.7085900000000001	0.7171999999999999
1834.98127	0.71788	0.69218	0.6100100000000001	0.00018	0.66753	0.66012	0.70042	0.70873	0.7173
1834.01701	0.71799	0.6922199999999999	0.61021	0.00014	0.66759	0.66027	0.70056	0.70883	0.71737
1833.05276	0.71801	0.69219	0.61025	9.000000000000001e-5	0.6676299999999999	0.66029	0.70064	0.7088	0.7174199999999999
1832.0885000000001	0.71824	0.6924	0.61063	0.00011	0.66783	0.66064	0.70089	0.70889	0.71765
1831.1242400000001	0.71882	0.69309	0.61159	0.00025	0.66835	0.66142	0.70141	0.70932	0.71813
1830.1599900000001	0.71927	0.69385	0.61222	0.00029	0.66899	0.66174	0.7018	0.70991	0.71859
1829.1957299999999	0.71888	0.6936099999999999	0.61145	0.00016	0.66891	0.66101	0.7015	0.70992	0.71846
1828.2314699999999	0.71839	0.69293	0.61081	0.00025	0.66839	0.66071	0.7012	0.70953	0.71805
1827.26721	0.71843	0.69286	0.61108	0.00032	0.66828	0.6611399999999999	0.70134	0.70944	0.71793
1826.30296	0.71883	0.69331	0.61173	0.0004	0.66862	0.66166	0.70169	0.70967	0.71805
1825.3387	0.71905	0.69363	0.61191	0.00029	0.66894	0.66166	0.7018	0.70987	0.71814
1824.37444	0.71873	0.6932700000000001	0.61145	0.0001	0.66874	0.66131	0.70157	0.70979	0.71805
1823.4101900000001	0.7184700000000001	0.6929	0.61129	0.00016	0.6684600000000001	0.66125	0.70145	0.7095900000000001	0.71792
1822.4459300000001	0.71843	0.69282	0.61138	0.00017	0.66837	0.66132	0.70145	0.70946	0.71787
1821.4816699999999	0.7184199999999999	0.69285	0.61146	0.0002	0.66836	0.66142	0.70147	0.70944	0.7179
1820.5174099999999	0.71837	0.6928299999999999	0.61151	0.00018	0.66837	0.66151	0.70148	0.70945	0.71795
1819.5531599999999	0.71837	0.69282	0.6116200000000001	0.00015	0.66844	0.6615799999999999	0.70152	0.70947	0.71802
1818.5889	0.7185	0.69295	0.61185	8.000000000000001e-5	0.66853	0.66165	0.7016	0.7096	0.7181
1817.62464	0.7186	0.69308	0.61193	0.00018	0.66853	0.66159	0.70155	0.70972	0.71812
1816.66039	0.71859	0.6930500000000001	0.61185	0.00026	0.6685	0.6614100000000001	0.70139	0.70972	0.71807
1815.69613	0.71859	0.69301	0.61189	0.00017	0.66848	0.66133	0.70135	0.70974	0.7180800000000001
1814.7318700000001	0.71862	0.6930500000000001	0.61204	8.000000000000001e-5	0.66843	0.66131	0.70137	0.70983	0.71814
1813.7676100000001	0.71873	0.6932	0.61211	0.00014	0.66838	0.66124	0.70138	0.70991	0.7181999999999999
1812.8033600000001	0.71905	0.69352	0.6123	0.00018	0.6685	0.66134	0.70152	0.71008	0.71834
1811.8390999999999	0.71943	0.69396	0.61273	0.00034	0.66887	0.66172	0.7019	0.71044	0.7186900000000001
1810.8748399999999	0.71946	0.69415	0.61282	0.00049	0.66925	0.66189	0.70213	0.7107	0.71901
1809.91059	0.71915	0.69389	0.6124000000000001	0.00059	0.66923	0.66168	0.70197	0.71053	0.71893
1808.94633	0.71902	0.69368	0.6123	0.00054	0.66901	0.6617	0.70187	0.7103	0.71868
1807.98207	0.71912	0.69373	0.61254	0.00035	0.66894	0.66196	0.702	0.71029	0.71853
1807.01782	0.71917	0.69378	0.61267	0.0003	0.66901	0.66215	0.70214	0.7103	0.71852
1806.0535600000001	0.71915	0.69373	0.61277	0.00034	0.6691	0.66235	0.7023	0.71026	0.71861
